clave_entidad,clave_actividad_economica,anio_censal,UE,A111A,H001A
30,5121,2014,48,1106.02,1378
30,5122,2014,4,0.594,5
30,5171,2014,38,312.475,1178
30,5179,2014,257,135.763,914
30,5182,2014,24,841.943,800
30,5191,2014,25,31.733,209
30,5223,2014,229,1948.673,2071
30,5224,2014,726,817.455,3817
30,5311,2014,1415,235.801,2991
30,5312,2014,272,332.494,1322
30,5313,2014,108,342.592,1003
30,5321,2014,51,191.487,309
30,5322,2014,756,197.881,1732
30,5323,2014,4,7.22,27
30,5324,2014,335,560.546,1813
30,5411,2014,1586,513.37,5251
30,5412,2014,1028,491.275,4377
30,5413,2014,246,2438.746,2557
30,5414,2014,68,19.638,188
30,5415,2014,78,121.693,516
30,5416,2014,152,153.85,877
30,5417,2014,9,2.691,27
30,5418,2014,330,275.953,1325
30,5419,2014,834,220.943,2624
30,5511,2014,9,1200.009,688
30,5611,2014,85,1058.694,1774
30,5612,2014,18,30.329,166
30,5613,2014,155,1859.524,13629
30,5614,2014,4269,517.445,7524
30,5615,2014,188,168.696,584
30,5616,2014,126,1687.582,8716
30,5617,2014,98,139.327,1593
30,5619,2014,82,242.557,859
30,5621,2014,24,154.412,305
30,6111,2014,1095,2159.189,19328
30,6112,2014,8,13.589,76
30,6113,2014,219,2428.985,11083
30,6114,2014,151,93.777,1004
30,6115,2014,145,55.793,644
30,6116,2014,837,237.281,2970
30,6117,2014,8,2.726,33
30,6211,2014,3111,695.26,5807
30,6212,2014,2661,352.102,3886
30,6213,2014,675,142.17,1535
30,6214,2014,15,58.734,192
30,6215,2014,1000,490.678,2801
30,6216,2014,12,0.221,12
30,6219,2014,37,23.507,429
30,6221,2014,73,645.701,2520
30,6232,2014,6,0.518,27
30,6233,2014,18,14.688,228
30,6239,2014,36,8.37,184
30,6241,2014,1405,33.931,5466
30,6242,2014,49,23.647,360
30,6243,2014,8,0.185,36
30,6244,2014,352,244.634,3298
30,7111,2014,162,61.946,1111
30,7113,2014,30,19.972,175
30,7115,2014,48,3.275,101
30,7121,2014,27,59.353,275
30,7131,2014,853,87.984,1360
30,7132,2014,294,1163.515,2225
30,7139,2014,1097,369.952,3144
30,7211,2014,1612,3048.56,15929
30,7212,2014,5,9.857,58
30,7213,2014,268,52.536,660
30,7223,2014,105,49.783,521
30,7224,2014,3696,1157.856,9376
30,7225,2014,28470,9774.277,76058
30,8111,2014,12700,2279.478,28107
30,8112,2014,1396,374.516,2411
30,8113,2014,997,1767.863,5530
30,8114,2014,5588,492.494,8367
30,8121,2014,8412,740.912,11401
30,8122,2014,1655,212.648,2780
30,8123,2014,284,146.852,979
30,8124,2014,464,1380.383,939
30,8129,2014,254,54.977,531
30,8131,2014,1220,594.137,6539
30,8132,2014,468,128.489,2391
31,1125,2014,6,7.261,63
31,1141,2014,804,1644.603,8514
31,1151,2014,210,13.17,542
31,2361,2014,131,1838.549,6019
31,2362,2014,144,2639.98,5039
31,2371,2014,55,730.4,1311
31,2372,2014,38,512.661,1067
31,2373,2014,27,1033.807,1833
31,2379,2014,6,69.455,141
31,2381,2014,16,92.263,244
31,2382,2014,88,159.966,583
31,2383,2014,43,130.555,552
31,2389,2014,15,64.475,180
31,3111,2014,16,6947.762,619
31,3112,2014,22,2103.224,1007
31,3113,2014,53,37.113,185
31,3114,2014,17,149.366,262
31,3115,2014,215,144.537,470
31,3116,2014,87,6293.987,3027
31,3117,2014,15,388.904,237
31,3118,2014,3407,4397.533,12279
31,3119,2014,125,1373.986,1931
31,3131,2014,139,333.043,1050
31,3141,2014,24,18.956,110
31,3149,2014,11638,430.808,14685
31,3151,2014,166,9.322,175
31,3152,2014,2090,3083.83,17210
31,3159,2014,26,97.596,121
31,3161,2014,3,2.492,15
31,3162,2014,323,126.581,1373
31,3169,2014,220,33.049,533
31,3221,2014,3,0.36,10
31,3222,2014,103,221.943,550
31,3231,2014,337,381.281,1718
31,3241,2014,3,35.852,50
31,3251,2014,5,35.259,39
31,3253,2014,4,8.64,22
31,3254,2014,9,24.133,81
31,3255,2014,16,50.983,103
31,3256,2014,27,373.591,309
31,3259,2014,9,48.378,118
31,3261,2014,59,2495.798,4311
31,3262,2014,8,25.725,119
31,3271,2014,67,17.447,233
31,3272,2014,13,477.247,242
31,3273,2014,161,6785.321,2323
31,3274,2014,12,81.673,52
31,3279,2014,38,165.55,511
31,3315,2014,4,6.812,20
31,3322,2014,20,0.773,31
31,3323,2014,1166,710.442,3747
31,3326,2014,6,63.033,129
31,3327,2014,112,108.527,434
31,3329,2014,12,20.269,102
31,3332,2014,11,83.139,141
31,3334,2014,4,477.803,552
31,3339,2014,7,197.267,285
31,3353,2014,5,1067.911,135
31,3362,2014,16,278.316,145
31,3363,2014,4,559.631,650
31,3369,2014,3,254.165,305
31,3371,2014,609,550.077,2340
31,3372,2014,16,17.239,117
31,3379,2014,11,41.501,137
31,3391,2014,28,206.126,802
31,3399,2014,245,440.428,2965
31,4311,2014,300,2888.619,5937
31,4312,2014,99,1325.791,4788
31,4321,2014,98,158.479,637
31,4331,2014,41,1094.382,1182
31,4332,2014,23,17.797,85
31,4333,2014,28,63.79,252
31,4334,2014,44,85.647,396
31,4335,2014,19,59.311,95
31,4341,2014,380,293.366,1080
31,4342,2014,894,2518.091,6198
31,4343,2014,327,81.132,953
31,4351,2014,34,43.957,190
31,4352,2014,46,264.867,358
31,4353,2014,169,672.942,1217
31,4354,2014,160,684.523,1416
31,4361,2014,27,255.388,377
31,4611,2014,17220,2508.608,34158
31,4612,2014,2867,632.578,4635
31,4621,2014,1105,3593.555,12173
31,4622,2014,44,1658.743,4752
31,4631,2014,342,116.432,1446
31,4632,2014,2722,730.989,6252
31,4633,2014,839,290.711,2329
31,4641,2014,1283,737.539,5017
31,4651,2014,634,172.768,1307
31,4652,2014,506,210.327,1329
31,4653,2014,1535,282.188,3530
31,4659,2014,1546,196.564,3040
31,4661,2014,547,487.594,2337
31,4662,2014,688,666.897,2661
31,4663,2014,525,113.921,1208
31,4664,2014,392,11.913,561
31,4671,2014,1720,1593.752,6476
31,4681,2014,128,1605.067,2282
31,4682,2014,695,530.507,3104
31,4683,2014,130,168.373,670
31,4684,2014,504,1532.051,4127
31,4691,2014,16,19.024,71
31,4841,2014,40,543.635,1418
31,4842,2014,22,428.863,762
31,4851,2014,45,609.778,3023
31,4852,2014,12,284.79,883
31,4855,2014,10,69.713,120
31,4871,2014,5,12.061,53
31,4872,2014,14,21.411,167
31,4883,2014,17,197.334,434
31,4884,2014,16,34.807,169
31,4885,2014,52,243.188,761
31,4931,2014,25,95.57,362
31,5151,2014,20,172.244,512
31,5179,2014,61,68.515,346
31,5182,2014,9,84.086,62
31,5191,2014,9,5.827,58
31,5224,2014,572,2062.43,1938
31,5242,2014,124,92.034,667
31,5311,2014,636,110.649,1308
31,5312,2014,161,1250.6,1058
31,5313,2014,72,155.773,375
31,5321,2014,56,215.614,264
31,5322,2014,509,156.864,1276
31,5323,2014,9,9.401,40
31,5324,2014,139,142.054,637
31,5411,2014,582,261.366,2334
31,5412,2014,344,362.454,2519
31,5413,2014,102,106.504,549
31,5414,2014,38,14.67,114
31,5415,2014,53,87.551,506
31,5416,2014,101,213.056,953
31,5417,2014,9,30.235,61
31,5418,2014,156,208.131,896
31,5419,2014,375,112.522,1078
31,5611,2014,55,89.902,664
31,5612,2014,7,23.534,250
31,5613,2014,85,5118.731,28534
31,5614,2014,1038,287.576,3696
31,5615,2014,254,212.269,818
31,5616,2014,65,720.142,3726
31,5617,2014,79,258.793,2446
31,5619,2014,36,25.5,219
31,5621,2014,12,138.269,292
31,6111,2014,474,998.585,8511
31,6112,2014,5,5.64,39
31,6113,2014,83,1364.423,6496
31,6114,2014,28,29.185,185
31,6115,2014,58,14.086,226
31,6116,2014,545,166.044,2096
31,6117,2014,5,1.95,32
31,6211,2014,1422,398.492,2787
31,6212,2014,783,139.913,1340
31,6213,2014,300,54.915,908
31,6214,2014,7,69.642,48
31,6215,2014,273,233.199,881
31,6216,2014,3,0.006,3
31,6219,2014,19,47.085,376
31,6223,2014,22,341.443,1278
31,6232,2014,5,1.774,66
31,6233,2014,26,14.478,246
31,6239,2014,31,15.289,260
31,6241,2014,409,24.919,1864
31,6242,2014,31,15.575,266
31,6243,2014,5,0.899,22
31,6244,2014,181,169.082,1552
31,7111,2014,68,10.239,373
31,7113,2014,19,10.705,74
31,7115,2014,38,2.342,73
31,7121,2014,21,5.771,176
31,7131,2014,205,60.056,684
31,7132,2014,376,526.292,1565
31,7139,2014,455,160.948,1567
31,7211,2014,419,1093.474,5431
31,7223,2014,46,30.955,226
31,7224,2014,632,482.448,2680
31,7225,2014,10336,4203.148,33127
31,8111,2014,3550,989.324,8884
31,8112,2014,494,116.73,1023
31,8113,2014,281,191.989,1022
31,8114,2014,2773,261.877,4176
31,8121,2014,2923,270.479,4187
31,8122,2014,723,114.851,1446
31,8123,2014,43,40.032,211
31,8124,2014,289,49.695,592
31,8129,2014,138,33.716,317
31,8131,2014,227,109.446,1393
31,8132,2014,136,104.281,1047
32,1125,2014,6,2.647,20
32,1141,2014,178,5.082,361
32,2122,2014,29,38353.223,13093
32,2123,2014,46,147.499,316
32,2361,2014,41,721.624,2117
32,2362,2014,68,387.44,1304
32,2371,2014,28,396.102,709
32,2372,2014,18,148.789,471
32,2373,2014,32,993.729,1610
32,2379,2014,4,12.114,71
32,2381,2014,5,5.343,34
32,2382,2014,29,41.682,187
32,2383,2014,12,22.579,72
32,2389,2014,10,96.745,397
32,3111,2014,3,1.738,9
32,3112,2014,9,485.734,107
32,3113,2014,54,395.15,1087
32,3114,2014,35,140.728,619
32,3115,2014,218,657.782,1095
32,3116,2014,43,707.969,739
32,3118,2014,1424,892.148,4762
32,3119,2014,35,8.581,105
32,3121,2014,237,14059.892,3152
32,3141,2014,28,3.46,67
32,3149,2014,32,594.931,89
32,3151,2014,10,2.57,37
32,3152,2014,179,77.241,730
32,3159,2014,53,39.97,351
32,3161,2014,4,0.308,8
32,3162,2014,19,2.74,36
32,3169,2014,31,3.114,49
32,3211,2014,4,1.716,22
32,3219,2014,408,61.774,751
32,3222,2014,41,1.037,55
32,3231,2014,180,72.752,539
32,3256,2014,12,3.214,27
32,3271,2014,291,400.065,1167
32,3272,2014,5,2.909,47
32,3273,2014,154,231.641,546
32,3274,2014,12,20.58,43
32,3279,2014,82,22.318,279
32,3312,2014,4,519.257,83
32,3315,2014,3,0.524,5
32,3321,2014,3,2299.929,187
32,3322,2014,4,0.147,7
32,3323,2014,976,261.023,1953
32,3327,2014,62,126.719,268
32,3331,2014,8,2.479,67
32,3333,2014,3,0.162,4
32,3362,2014,4,6.235,19
32,3363,2014,16,5530.966,11097
32,3371,2014,357,59.657,662
32,3372,2014,4,1.864,14
32,3379,2014,6,0.555,11
32,3391,2014,32,3.916,57
32,3399,2014,136,34.967,337
32,4311,2014,195,1715.86,3489
32,4312,2014,81,2184.795,2924
32,4321,2014,16,22.563,52
32,4331,2014,9,24.852,153
32,4332,2014,18,1.338,22
32,4333,2014,3,0.55,4
32,4334,2014,18,13.72,80
32,4341,2014,434,254.719,1197
32,4342,2014,447,759.946,2254
32,4343,2014,110,58.13,344
32,4351,2014,74,154.233,371
32,4352,2014,26,257.797,565
32,4353,2014,31,22.381,103
32,4354,2014,68,96.025,374
32,4611,2014,10802,1424.489,20850
32,4612,2014,941,119.5,1683
32,4621,2014,433,1282.522,3820
32,4622,2014,21,396.171,1394
32,4631,2014,387,72.225,1015
32,4632,2014,2840,361.403,4953
32,4633,2014,693,130.426,1617
32,4641,2014,978,511.768,2891
32,4651,2014,337,57.973,598
32,4652,2014,393,60.782,751
32,4653,2014,1079,105.741,1927
32,4659,2014,1097,69.892,1716
32,4661,2014,520,1426.707,1428
32,4662,2014,354,121.845,948
32,4663,2014,416,39.359,733
32,4664,2014,480,13.53,652
32,4671,2014,1294,414.632,3418
32,4681,2014,74,221.221,831
32,4682,2014,697,251.462,2079
32,4683,2014,28,4.863,93
32,4684,2014,390,911.798,3024
32,4691,2014,20,5.824,64
32,4841,2014,23,263.072,529
32,4842,2014,28,321.089,969
32,4852,2014,21,69.061,238
32,4855,2014,18,22.913,95
32,4881,2014,3,52.713,57
32,4884,2014,31,128.483,169
32,4931,2014,26,1.783,45
32,5111,2014,21,96.042,524
32,5171,2014,16,188.978,430
32,5179,2014,53,84.016,293
32,5223,2014,47,1071.294,354
32,5224,2014,88,62.168,285
32,5231,2014,60,48.817,117
32,5242,2014,29,11.585,140
32,5311,2014,409,86.975,710
32,5312,2014,58,29.106,214
32,5313,2014,16,5.665,30
32,5322,2014,221,40.61,464
32,5324,2014,98,51.968,295
32,5411,2014,484,112.248,1098
32,5412,2014,187,64.673,664
32,5413,2014,58,223.025,384
32,5414,2014,18,6.878,39
32,5415,2014,17,19.472,122
32,5416,2014,35,70.371,241
32,5418,2014,49,15.966,134
32,5419,2014,202,47.209,365
32,5611,2014,22,116.057,205
32,5612,2014,3,11.642,116
32,5613,2014,15,373.77,1049
32,5614,2014,787,99.514,1473
32,5615,2014,109,55.232,244
32,5616,2014,21,227.043,1638
32,5617,2014,17,23.96,335
32,5619,2014,20,5.014,73
32,5621,2014,3,5.773,18
32,6111,2014,139,324.863,2904
32,6113,2014,22,383.895,1420
32,6114,2014,15,6.249,79
32,6115,2014,37,8.107,186
32,6116,2014,111,20.722,343
32,6117,2014,3,0.22,11
32,6211,2014,831,151.539,1280
32,6212,2014,700,103.187,1058
32,6213,2014,193,26.909,387
32,6214,2014,5,1.852,15
32,6215,2014,122,41.932,262
32,6219,2014,6,8.496,112
32,6221,2014,8,103.402,538
32,6223,2014,13,44.113,213
32,6232,2014,6,1.044,31
32,6233,2014,9,3.213,72
32,6239,2014,10,0.94,37
32,6241,2014,298,3.507,1166
32,6242,2014,9,1.32,76
32,6244,2014,104,91.017,1199
32,7111,2014,46,10.809,277
32,7113,2014,24,2.536,70
32,7115,2014,9,0.09,12
32,7121,2014,8,13.271,91
32,7131,2014,250,14.968,375
32,7132,2014,16,80.458,85
32,7139,2014,477,94.465,1095
32,7211,2014,262,505.63,2440
32,7213,2014,31,7.85,67
32,7223,2014,21,9.832,81
32,7224,2014,421,174.381,1183
32,7225,2014,5313,1678.16,13738
32,8111,2014,2995,425.571,6032
32,8112,2014,273,59.992,408
32,8113,2014,232,123.142,721
32,8114,2014,1029,66.623,1433
32,8121,2014,2010,138.214,2526
32,8122,2014,158,30.63,343
32,8123,2014,102,54.766,412
32,8124,2014,165,14.149,272
32,8129,2014,59,12.368,99
32,8131,2014,199,67.094,845
32,8132,2014,84,26.668,410
